user_id,signup_date,lead_source,organization_type,organization_size,expected_student_count,role_title,primary_use_case,required_features,current_solution,decision_timeframe,converted,conversion_date
USR1773,2024-01-05,Education Conference,Corporate Training,51-200,100-500,HR Manager,Customer Training,"Mobile Learning, Virtual Classroom, Assessment Tools, Content Library",Competitor Product,Just exploring,False,
USR1774,2024-02-15,Social Media,Corporate Training,201-500,501-1000,IT Administrator,Compliance Training,"Analytics & Reporting, Mobile Learning, Integration Capabilities, Virtual Classroom, Course Creation",Custom Built Solution,3-6 months,False,
USR1775,2024-03-02,Google Search,Corporate Training,51-200,501-1000,Teacher/Professor,Professional Certification,"Content Library, Mobile Learning, Integration Capabilities",Competitor Product,Within 1 month,False,
USR1776,2024-01-07,Education Conference,K-12 School,201-500,100-500,Training Manager,Employee Training,"Course Creation, Certification Management, Virtual Classroom, Compliance Training, Mobile Learning",Basic Tools,6+ months,False,
USR1777,2024-01-01,Social Media,Higher Education,1000+,<100,Department Head,Academic Courses,"Content Library, Certification Management, Course Creation, Integration Capabilities, Analytics & Reporting",No LMS,3-6 months,False,
USR1778,2024-01-18,Referral,Professional Training Provider,1-50,100-500,Department Head,Employee Training,"Assessment Tools, Mobile Learning, Integration Capabilities",Competitor Product,6+ months,False,
USR1779,2024-01-09,Product Review Site,Higher Education,501-1000,501-1000,Training Manager,Academic Courses,"Compliance Training, Course Creation, Integration Capabilities, Content Library",Custom Built Solution,6+ months,False,
USR1780,2024-01-07,Google Search,Certification Body,1-50,100-500,IT Administrator,Professional Certification,"Integration Capabilities, Assessment Tools, Course Creation, Compliance Training",No LMS,Within 1 month,False,
USR1781,2024-02-04,Product Review Site,Higher Education,1-50,501-1000,Teacher/Professor,Customer Training,"Analytics & Reporting, Integration Capabilities, Content Library, Virtual Classroom",Custom Built Solution,6+ months,False,
USR1782,2024-01-10,Product Review Site,Certification Body,1000+,100-500,Department Head,Professional Certification,"Content Library, Certification Management, Integration Capabilities, Mobile Learning",Basic Tools,3-6 months,False,
USR1783,2024-01-31,Product Review Site,Corporate Training,1000+,<100,Independent Instructor,Professional Certification,"Integration Capabilities, Content Library, Analytics & Reporting, Course Creation, Certification Management, Assessment Tools",Competitor Product,1-3 months,True,2024-02-22 16:50:31.868861
USR1784,2024-02-14,Social Media,Professional Training Provider,201-500,100-500,IT Administrator,Skills Development,"Course Creation, Integration Capabilities, Compliance Training, Analytics & Reporting",Custom Built Solution,3-6 months,False,
USR1785,2024-02-03,Referral,Professional Training Provider,1000+,501-1000,Training Manager,Academic Courses,"Compliance Training, Course Creation, Analytics & Reporting, Content Library",Custom Built Solution,1-3 months,False,
USR1786,2024-01-05,Education Conference,Higher Education,201-500,501-1000,Independent Instructor,Employee Training,"Analytics & Reporting, Assessment Tools",Custom Built Solution,3-6 months,False,
USR1787,2024-03-12,Direct Traffic,Corporate Training,51-200,1000-5000,Teacher/Professor,Professional Certification,"Virtual Classroom, Integration Capabilities, Course Creation, Certification Management, Content Library, Assessment Tools",Basic Tools,Within 1 month,False,
USR1788,2024-01-10,Social Media,Corporate Training,201-500,100-500,Independent Instructor,Skills Development,"Certification Management, Analytics & Reporting, Assessment Tools, Content Library",No LMS,Just exploring,True,2024-02-03 06:48:58.579173
USR1789,2024-01-24,Direct Traffic,Corporate Training,51-200,501-1000,Teacher/Professor,Professional Certification,"Compliance Training, Certification Management, Assessment Tools, Virtual Classroom",Competitor Product,6+ months,False,
USR1790,2024-02-06,Product Review Site,Certification Body,201-500,1000-5000,HR Manager,Compliance Training,"Assessment Tools, Integration Capabilities, Mobile Learning",Custom Built Solution,6+ months,False,
USR1791,2024-01-22,Referral,Higher Education,1000+,501-1000,HR Manager,Professional Certification,"Virtual Classroom, Course Creation, Content Library, Assessment Tools",Custom Built Solution,3-6 months,False,
USR1792,2024-01-29,Google Search,Certification Body,201-500,501-1000,Course Creator,Professional Certification,"Certification Management, Mobile Learning, Compliance Training, Virtual Classroom, Analytics & Reporting, Integration Capabilities",Basic Tools,Within 1 month,True,2024-02-22 14:30:03.542324
USR1793,2024-03-25,Education Conference,Professional Training Provider,1000+,501-1000,IT Administrator,Professional Certification,"Certification Management, Content Library, Integration Capabilities, Virtual Classroom, Mobile Learning",Custom Built Solution,3-6 months,True,2024-04-08 14:18:50.164635
USR1794,2024-03-09,Education Conference,Certification Body,1-50,5000+,Teacher/Professor,Customer Training,"Mobile Learning, Virtual Classroom",Custom Built Solution,1-3 months,False,
USR1795,2024-02-25,Referral,Corporate Training,1000+,1000-5000,Independent Instructor,Skills Development,"Compliance Training, Certification Management, Virtual Classroom, Content Library, Course Creation, Integration Capabilities",Basic Tools,1-3 months,False,
USR1796,2024-01-20,Product Review Site,Certification Body,51-200,1000-5000,HR Manager,Compliance Training,"Analytics & Reporting, Virtual Classroom, Content Library, Integration Capabilities, Certification Management, Course Creation",Basic Tools,Just exploring,True,2024-02-09 13:49:54.860281
USR1797,2024-03-29,Referral,Higher Education,1000+,501-1000,Independent Instructor,Customer Training,"Integration Capabilities, Assessment Tools, Mobile Learning, Content Library, Compliance Training, Virtual Classroom",Competitor Product,3-6 months,False,
USR1798,2024-02-05,Referral,Certification Body,51-200,1000-5000,Teacher/Professor,Skills Development,"Integration Capabilities, Assessment Tools, Compliance Training, Course Creation",Basic Tools,6+ months,False,
USR1799,2024-01-17,Google Search,Individual Course Creator,1-50,1000-5000,HR Manager,Employee Training,"Assessment Tools, Certification Management, Mobile Learning, Integration Capabilities",Custom Built Solution,6+ months,False,
USR1800,2024-02-04,Product Review Site,Corporate Training,51-200,100-500,Independent Instructor,Compliance Training,"Integration Capabilities, Mobile Learning, Certification Management, Assessment Tools, Virtual Classroom",Competitor Product,Just exploring,False,
USR1801,2024-03-02,Education Conference,Higher Education,201-500,100-500,HR Manager,Professional Certification,"Compliance Training, Virtual Classroom, Integration Capabilities, Content Library",Competitor Product,Just exploring,False,
USR1802,2024-03-19,Product Review Site,Individual Course Creator,201-500,1000-5000,IT Administrator,Employee Training,"Integration Capabilities, Virtual Classroom, Certification Management, Assessment Tools, Analytics & Reporting",No LMS,3-6 months,False,
USR1803,2024-03-13,Education Conference,Higher Education,51-200,501-1000,Course Creator,Customer Training,"Compliance Training, Mobile Learning, Course Creation, Virtual Classroom, Analytics & Reporting",Custom Built Solution,3-6 months,False,
USR1804,2024-02-26,Google Search,K-12 School,201-500,1000-5000,IT Administrator,Skills Development,"Assessment Tools, Content Library, Mobile Learning, Analytics & Reporting, Integration Capabilities",No LMS,Just exploring,True,2024-03-20 02:43:45.430223
USR1805,2024-01-11,Social Media,Corporate Training,51-200,100-500,Department Head,Professional Certification,"Course Creation, Content Library, Mobile Learning",Basic Tools,Within 1 month,True,2024-02-03 04:33:05.749542
USR1806,2024-02-29,Google Search,Higher Education,201-500,501-1000,Teacher/Professor,Professional Certification,"Integration Capabilities, Compliance Training, Virtual Classroom, Content Library, Analytics & Reporting",Custom Built Solution,1-3 months,True,2024-03-21 06:07:43.551652
USR1807,2024-02-08,Direct Traffic,Professional Training Provider,51-200,100-500,Department Head,Skills Development,"Content Library, Compliance Training, Assessment Tools, Integration Capabilities",Custom Built Solution,1-3 months,False,
USR1808,2024-02-20,Education Conference,Higher Education,51-200,100-500,Department Head,Professional Certification,"Assessment Tools, Virtual Classroom, Compliance Training",No LMS,Within 1 month,True,2024-03-13 20:54:03.675125
USR1809,2024-03-14,Product Review Site,K-12 School,501-1000,1000-5000,HR Manager,Academic Courses,"Integration Capabilities, Compliance Training, Certification Management, Assessment Tools, Mobile Learning, Content Library",Custom Built Solution,3-6 months,False,
USR1810,2024-01-31,Referral,Individual Course Creator,201-500,501-1000,IT Administrator,Employee Training,"Assessment Tools, Virtual Classroom, Compliance Training",No LMS,6+ months,False,
USR1811,2024-01-07,Product Review Site,Certification Body,501-1000,<100,HR Manager,Employee Training,"Assessment Tools, Virtual Classroom, Mobile Learning",No LMS,Within 1 month,False,
USR1812,2024-02-18,Google Search,K-12 School,201-500,<100,HR Manager,Academic Courses,"Analytics & Reporting, Content Library, Integration Capabilities, Virtual Classroom, Assessment Tools, Compliance Training",Basic Tools,6+ months,False,
USR1813,2024-03-27,Education Conference,Corporate Training,201-500,<100,Teacher/Professor,Professional Certification,"Analytics & Reporting, Integration Capabilities, Course Creation, Content Library, Assessment Tools, Virtual Classroom",Basic Tools,Within 1 month,False,
USR1814,2024-01-21,Referral,Individual Course Creator,201-500,1000-5000,Department Head,Compliance Training,"Content Library, Course Creation, Analytics & Reporting, Assessment Tools",Custom Built Solution,1-3 months,False,
USR1815,2024-03-05,Referral,Professional Training Provider,201-500,1000-5000,Training Manager,Compliance Training,"Integration Capabilities, Compliance Training, Analytics & Reporting, Course Creation, Certification Management",Competitor Product,3-6 months,False,
USR1816,2024-01-16,Referral,Certification Body,51-200,100-500,Course Creator,Customer Training,"Course Creation, Mobile Learning, Analytics & Reporting, Integration Capabilities",No LMS,Just exploring,False,
USR1817,2024-02-17,Product Review Site,Corporate Training,1000+,501-1000,Independent Instructor,Employee Training,"Assessment Tools, Compliance Training, Content Library",Basic Tools,1-3 months,True,2024-03-13 23:18:11.646492
USR1818,2024-01-02,Referral,Higher Education,201-500,100-500,Teacher/Professor,Skills Development,"Course Creation, Assessment Tools, Content Library, Mobile Learning, Integration Capabilities, Analytics & Reporting",Competitor Product,3-6 months,False,
USR1819,2024-01-21,Education Conference,Corporate Training,201-500,1000-5000,IT Administrator,Compliance Training,"Analytics & Reporting, Virtual Classroom, Mobile Learning, Content Library",No LMS,3-6 months,False,
USR1820,2024-03-14,Google Search,Corporate Training,1000+,100-500,HR Manager,Compliance Training,"Virtual Classroom, Integration Capabilities, Content Library",Basic Tools,Within 1 month,False,
USR1821,2024-03-26,Product Review Site,Higher Education,51-200,100-500,Teacher/Professor,Academic Courses,"Integration Capabilities, Virtual Classroom, Content Library, Assessment Tools",Basic Tools,Just exploring,False,
USR1822,2024-01-07,Social Media,Higher Education,51-200,<100,Department Head,Academic Courses,"Course Creation, Compliance Training, Content Library, Mobile Learning, Certification Management",Custom Built Solution,6+ months,True,2024-01-29 10:01:57.266014
USR1823,2024-01-27,Education Conference,Corporate Training,1000+,100-500,IT Administrator,Employee Training,"Assessment Tools, Mobile Learning, Compliance Training, Course Creation",No LMS,6+ months,False,
USR1824,2024-01-13,Social Media,Individual Course Creator,1000+,1000-5000,Course Creator,Academic Courses,"Course Creation, Analytics & Reporting, Content Library, Mobile Learning, Certification Management, Virtual Classroom",Basic Tools,3-6 months,False,
USR1825,2024-03-19,Referral,Higher Education,1000+,5000+,Department Head,Employee Training,"Integration Capabilities, Certification Management, Analytics & Reporting, Virtual Classroom, Assessment Tools, Mobile Learning",Basic Tools,Within 1 month,False,
USR1826,2024-01-21,Social Media,Corporate Training,1000+,100-500,Teacher/Professor,Customer Training,"Mobile Learning, Virtual Classroom, Analytics & Reporting",No LMS,3-6 months,True,2024-02-10 23:10:46.980058
USR1827,2024-02-03,Social Media,Certification Body,201-500,5000+,HR Manager,Academic Courses,"Integration Capabilities, Course Creation, Analytics & Reporting, Assessment Tools, Certification Management",Competitor Product,1-3 months,False,
USR1828,2024-03-28,Social Media,Individual Course Creator,201-500,1000-5000,HR Manager,Academic Courses,"Mobile Learning, Compliance Training, Assessment Tools",No LMS,Just exploring,False,
USR1829,2024-01-25,Product Review Site,Corporate Training,201-500,<100,Teacher/Professor,Employee Training,"Certification Management, Integration Capabilities, Content Library, Course Creation, Compliance Training",Custom Built Solution,6+ months,False,
USR1830,2024-02-22,Product Review Site,Corporate Training,51-200,5000+,HR Manager,Compliance Training,"Content Library, Mobile Learning, Virtual Classroom, Analytics & Reporting, Integration Capabilities, Course Creation, Assessment Tools",No LMS,1-3 months,True,2024-03-17 07:30:19.117428
USR1831,2024-01-30,Product Review Site,Corporate Training,1-50,501-1000,Department Head,Academic Courses,"Mobile Learning, Content Library, Course Creation, Assessment Tools, Analytics & Reporting",Basic Tools,Within 1 month,False,
USR1832,2024-03-17,Education Conference,Higher Education,1-50,100-500,Course Creator,Professional Certification,"Mobile Learning, Assessment Tools, Analytics & Reporting, Course Creation, Integration Capabilities, Content Library, Compliance Training, Certification Management",No LMS,3-6 months,False,
USR1833,2024-03-28,Google Search,Corporate Training,201-500,<100,Independent Instructor,Skills Development,"Mobile Learning, Course Creation, Certification Management, Integration Capabilities, Virtual Classroom",Custom Built Solution,Within 1 month,False,
USR1834,2024-02-10,Google Search,Corporate Training,51-200,501-1000,HR Manager,Customer Training,"Integration Capabilities, Analytics & Reporting, Content Library",Competitor Product,Just exploring,False,
USR1835,2024-01-01,Google Search,Corporate Training,201-500,501-1000,Independent Instructor,Compliance Training,"Course Creation, Virtual Classroom, Analytics & Reporting, Compliance Training, Certification Management, Mobile Learning, Assessment Tools",Competitor Product,3-6 months,False,
USR1836,2024-03-07,Social Media,Corporate Training,501-1000,501-1000,Training Manager,Academic Courses,"Assessment Tools, Analytics & Reporting, Mobile Learning, Integration Capabilities, Compliance Training, Certification Management",No LMS,1-3 months,True,2024-03-29 18:54:13.160128
USR1837,2024-01-13,Direct Traffic,K-12 School,51-200,<100,Course Creator,Employee Training,"Virtual Classroom, Assessment Tools, Content Library, Mobile Learning",Basic Tools,1-3 months,False,
USR1838,2024-03-03,Product Review Site,Corporate Training,501-1000,100-500,IT Administrator,Skills Development,"Mobile Learning, Analytics & Reporting, Course Creation, Integration Capabilities, Virtual Classroom",No LMS,Within 1 month,False,
USR1839,2024-01-16,Education Conference,Individual Course Creator,51-200,100-500,Course Creator,Compliance Training,"Integration Capabilities, Content Library, Analytics & Reporting",Basic Tools,3-6 months,False,
USR1840,2024-01-08,Product Review Site,Professional Training Provider,51-200,501-1000,Course Creator,Skills Development,"Compliance Training, Certification Management, Assessment Tools, Mobile Learning",No LMS,6+ months,False,
USR1841,2024-02-22,Education Conference,Higher Education,51-200,<100,Teacher/Professor,Academic Courses,"Content Library, Course Creation, Compliance Training, Analytics & Reporting, Certification Management, Virtual Classroom",Basic Tools,Just exploring,True,2024-03-11 22:58:32.184215
USR1842,2024-03-21,Education Conference,Individual Course Creator,1-50,100-500,Teacher/Professor,Professional Certification,"Virtual Classroom, Mobile Learning, Assessment Tools, Content Library, Certification Management",Custom Built Solution,Within 1 month,True,2024-04-16 20:53:28.498310
USR1843,2024-03-30,Referral,Professional Training Provider,201-500,100-500,Teacher/Professor,Academic Courses,"Content Library, Certification Management, Mobile Learning, Assessment Tools, Integration Capabilities",Basic Tools,1-3 months,False,
USR1844,2024-02-18,Referral,Corporate Training,51-200,501-1000,Training Manager,Professional Certification,"Content Library, Compliance Training, Integration Capabilities, Analytics & Reporting, Certification Management",No LMS,1-3 months,False,
USR1845,2024-03-15,Google Search,K-12 School,201-500,1000-5000,IT Administrator,Employee Training,"Compliance Training, Virtual Classroom",Custom Built Solution,Within 1 month,False,
USR1846,2024-02-09,Referral,Corporate Training,51-200,501-1000,Independent Instructor,Customer Training,"Certification Management, Mobile Learning, Content Library",Custom Built Solution,1-3 months,False,
USR1847,2024-01-11,Direct Traffic,K-12 School,201-500,5000+,Department Head,Employee Training,"Analytics & Reporting, Content Library, Integration Capabilities, Certification Management",Basic Tools,Within 1 month,False,
USR1848,2024-03-16,Social Media,Corporate Training,201-500,100-500,Course Creator,Employee Training,"Compliance Training, Certification Management, Content Library",No LMS,6+ months,False,
USR1849,2024-03-05,Product Review Site,Corporate Training,1000+,5000+,Training Manager,Academic Courses,"Assessment Tools, Virtual Classroom, Analytics & Reporting, Content Library, Mobile Learning",Competitor Product,1-3 months,True,2024-03-26 19:02:33.950471
USR1850,2024-01-18,Education Conference,Corporate Training,1-50,501-1000,Training Manager,Employee Training,"Integration Capabilities, Analytics & Reporting, Certification Management, Assessment Tools, Compliance Training, Content Library",No LMS,3-6 months,False,
USR1851,2024-01-04,Referral,Individual Course Creator,201-500,100-500,Teacher/Professor,Compliance Training,"Content Library, Course Creation, Mobile Learning, Analytics & Reporting, Assessment Tools, Compliance Training",Custom Built Solution,3-6 months,False,
USR1852,2024-01-20,Social Media,Individual Course Creator,1000+,<100,Course Creator,Customer Training,"Integration Capabilities, Analytics & Reporting, Content Library, Mobile Learning, Compliance Training",Basic Tools,3-6 months,False,
USR1853,2024-02-25,Google Search,Higher Education,201-500,<100,Independent Instructor,Employee Training,"Mobile Learning, Virtual Classroom, Certification Management, Course Creation, Compliance Training",Basic Tools,1-3 months,False,
USR1854,2024-02-19,Education Conference,Professional Training Provider,201-500,501-1000,HR Manager,Employee Training,"Content Library, Course Creation, Mobile Learning, Virtual Classroom",No LMS,3-6 months,False,
USR1855,2024-03-05,Product Review Site,Certification Body,51-200,<100,Course Creator,Employee Training,"Content Library, Mobile Learning, Course Creation, Integration Capabilities",Custom Built Solution,Within 1 month,False,
USR1856,2024-03-11,Social Media,K-12 School,1000+,1000-5000,Independent Instructor,Academic Courses,"Integration Capabilities, Mobile Learning, Virtual Classroom",No LMS,Just exploring,False,
USR1857,2024-02-13,Product Review Site,Higher Education,1000+,1000-5000,Teacher/Professor,Customer Training,"Compliance Training, Certification Management, Course Creation, Assessment Tools, Content Library",Basic Tools,Within 1 month,False,
USR1858,2024-02-05,Direct Traffic,Corporate Training,1-50,501-1000,Independent Instructor,Skills Development,"Content Library, Assessment Tools",No LMS,1-3 months,False,
USR1859,2024-01-29,Education Conference,Corporate Training,501-1000,100-500,Teacher/Professor,Professional Certification,"Virtual Classroom, Mobile Learning, Assessment Tools, Analytics & Reporting",No LMS,3-6 months,True,2024-02-22 15:43:42.751508
USR1860,2024-03-22,Referral,Higher Education,1-50,501-1000,IT Administrator,Compliance Training,"Course Creation, Analytics & Reporting, Mobile Learning, Virtual Classroom",No LMS,1-3 months,False,
USR1861,2024-01-18,Education Conference,K-12 School,201-500,<100,Teacher/Professor,Academic Courses,"Integration Capabilities, Mobile Learning, Analytics & Reporting, Compliance Training",No LMS,3-6 months,False,
USR1862,2024-01-08,Referral,K-12 School,1-50,100-500,Course Creator,Employee Training,"Content Library, Mobile Learning, Compliance Training, Analytics & Reporting, Integration Capabilities",Custom Built Solution,1-3 months,False,
USR1863,2024-03-19,Referral,Professional Training Provider,51-200,501-1000,IT Administrator,Skills Development,"Integration Capabilities, Course Creation, Compliance Training, Virtual Classroom",Basic Tools,Within 1 month,False,
USR1864,2024-01-13,Referral,Individual Course Creator,1000+,100-500,Course Creator,Academic Courses,"Certification Management, Course Creation, Analytics & Reporting, Mobile Learning",Basic Tools,3-6 months,True,2024-02-04 22:05:18.095235
USR1865,2024-01-27,Product Review Site,Corporate Training,1-50,100-500,IT Administrator,Compliance Training,"Integration Capabilities, Course Creation, Certification Management, Virtual Classroom, Content Library",No LMS,1-3 months,True,2024-02-14 22:32:03.130231
USR1866,2024-03-30,Product Review Site,Certification Body,201-500,5000+,IT Administrator,Skills Development,"Content Library, Mobile Learning, Integration Capabilities, Virtual Classroom",No LMS,3-6 months,False,
USR1867,2024-03-17,Product Review Site,Certification Body,1-50,501-1000,Training Manager,Professional Certification,"Compliance Training, Assessment Tools, Mobile Learning, Course Creation",Basic Tools,Just exploring,False,
USR1868,2024-02-07,Direct Traffic,Corporate Training,1-50,1000-5000,Training Manager,Academic Courses,"Analytics & Reporting, Virtual Classroom, Compliance Training, Mobile Learning",No LMS,1-3 months,False,
USR1869,2024-03-06,Social Media,Higher Education,1-50,501-1000,Training Manager,Customer Training,"Certification Management, Compliance Training, Analytics & Reporting, Integration Capabilities, Course Creation, Assessment Tools",Basic Tools,1-3 months,True,2024-03-24 16:23:16.441336
USR1870,2024-03-03,Education Conference,Corporate Training,1000+,100-500,Teacher/Professor,Skills Development,"Compliance Training, Course Creation, Integration Capabilities, Virtual Classroom, Analytics & Reporting",Custom Built Solution,Within 1 month,True,2024-03-23 02:25:06.355705
USR1871,2024-01-31,Product Review Site,Corporate Training,51-200,1000-5000,Department Head,Employee Training,"Integration Capabilities, Assessment Tools, Virtual Classroom, Compliance Training",Custom Built Solution,6+ months,False,
USR1872,2024-02-26,Referral,Higher Education,201-500,<100,Training Manager,Skills Development,"Content Library, Certification Management, Mobile Learning, Assessment Tools, Virtual Classroom",Custom Built Solution,Within 1 month,False,
USR1873,2024-03-08,Education Conference,Higher Education,1-50,5000+,Independent Instructor,Compliance Training,"Virtual Classroom, Content Library, Certification Management, Course Creation, Compliance Training, Mobile Learning",Basic Tools,1-3 months,False,
USR1874,2024-03-23,Google Search,Higher Education,1000+,1000-5000,Department Head,Customer Training,"Mobile Learning, Content Library, Certification Management, Assessment Tools, Integration Capabilities, Analytics & Reporting",Basic Tools,Within 1 month,True,2024-04-14 11:31:18.590762
USR1875,2024-03-16,Social Media,Certification Body,51-200,100-500,Independent Instructor,Academic Courses,"Compliance Training, Virtual Classroom, Integration Capabilities, Assessment Tools",Custom Built Solution,3-6 months,True,2024-04-07 05:41:12.928612
USR1876,2024-01-30,Social Media,Corporate Training,51-200,5000+,Department Head,Compliance Training,"Virtual Classroom, Analytics & Reporting, Integration Capabilities, Certification Management",No LMS,1-3 months,False,
USR1877,2024-03-10,Education Conference,Corporate Training,1000+,501-1000,Teacher/Professor,Customer Training,"Certification Management, Assessment Tools, Virtual Classroom, Course Creation, Compliance Training",No LMS,6+ months,False,
USR1878,2024-02-09,Product Review Site,Higher Education,1-50,<100,HR Manager,Compliance Training,"Assessment Tools, Content Library, Virtual Classroom, Course Creation, Compliance Training, Analytics & Reporting",Basic Tools,3-6 months,True,2024-03-09 00:44:45.684198
USR1879,2024-03-30,Social Media,K-12 School,201-500,1000-5000,Independent Instructor,Customer Training,"Analytics & Reporting, Virtual Classroom, Mobile Learning, Certification Management, Assessment Tools",Competitor Product,6+ months,False,
USR1880,2024-02-09,Google Search,K-12 School,1-50,1000-5000,Course Creator,Academic Courses,"Integration Capabilities, Mobile Learning, Virtual Classroom",Custom Built Solution,1-3 months,False,
USR1881,2024-03-12,Direct Traffic,Higher Education,1-50,<100,Independent Instructor,Skills Development,"Analytics & Reporting, Assessment Tools, Compliance Training, Course Creation",Basic Tools,Just exploring,False,
USR1882,2024-02-29,Direct Traffic,Corporate Training,201-500,501-1000,Department Head,Academic Courses,"Assessment Tools, Course Creation, Integration Capabilities",No LMS,Just exploring,True,2024-03-29 03:30:45.090497
USR1883,2024-03-18,Product Review Site,Higher Education,1000+,5000+,Department Head,Skills Development,"Mobile Learning, Course Creation, Content Library, Compliance Training, Assessment Tools",No LMS,3-6 months,False,
USR1884,2024-02-13,Social Media,Higher Education,201-500,100-500,IT Administrator,Compliance Training,"Certification Management, Analytics & Reporting, Compliance Training",Basic Tools,1-3 months,False,
USR1885,2024-02-25,Google Search,Higher Education,1000+,1000-5000,Teacher/Professor,Compliance Training,"Integration Capabilities, Content Library, Mobile Learning, Certification Management",Competitor Product,Within 1 month,False,
USR1886,2024-01-11,Education Conference,Corporate Training,1-50,100-500,Course Creator,Academic Courses,"Compliance Training, Assessment Tools, Course Creation",No LMS,6+ months,True,2024-01-30 09:55:01.259947
USR1887,2024-03-29,Social Media,Higher Education,201-500,1000-5000,Training Manager,Customer Training,"Content Library, Assessment Tools, Virtual Classroom, Integration Capabilities",Custom Built Solution,6+ months,False,
USR1888,2024-02-12,Education Conference,Corporate Training,201-500,501-1000,Course Creator,Professional Certification,"Assessment Tools, Course Creation, Compliance Training, Mobile Learning",Basic Tools,3-6 months,False,
USR1889,2024-03-15,Referral,Higher Education,51-200,100-500,Training Manager,Skills Development,"Integration Capabilities, Analytics & Reporting, Certification Management, Course Creation, Assessment Tools",No LMS,3-6 months,False,
USR1890,2024-03-28,Product Review Site,Professional Training Provider,1000+,1000-5000,Independent Instructor,Skills Development,"Course Creation, Certification Management, Mobile Learning, Assessment Tools, Content Library",Custom Built Solution,3-6 months,False,
USR1891,2024-02-12,Google Search,Corporate Training,501-1000,1000-5000,Course Creator,Compliance Training,"Analytics & Reporting, Assessment Tools, Course Creation, Content Library, Integration Capabilities, Compliance Training",No LMS,1-3 months,True,2024-03-04 16:45:57.628580
USR1892,2024-03-03,Product Review Site,K-12 School,51-200,<100,Independent Instructor,Employee Training,"Analytics & Reporting, Compliance Training, Mobile Learning, Integration Capabilities",No LMS,1-3 months,False,
USR1893,2024-01-27,Product Review Site,K-12 School,201-500,5000+,IT Administrator,Employee Training,"Compliance Training, Course Creation, Mobile Learning, Virtual Classroom",Custom Built Solution,3-6 months,False,
USR1894,2024-02-09,Google Search,Professional Training Provider,51-200,<100,Teacher/Professor,Academic Courses,"Virtual Classroom, Course Creation, Integration Capabilities, Mobile Learning",Competitor Product,3-6 months,True,2024-03-05 01:47:28.999024
USR1895,2024-02-23,Social Media,Individual Course Creator,1-50,100-500,Independent Instructor,Employee Training,"Analytics & Reporting, Mobile Learning, Assessment Tools, Content Library, Course Creation",Basic Tools,Just exploring,True,2024-03-13 18:31:17.518574
USR1896,2024-03-01,Referral,Corporate Training,1-50,1000-5000,Independent Instructor,Compliance Training,"Mobile Learning, Virtual Classroom, Analytics & Reporting, Certification Management, Integration Capabilities",Competitor Product,1-3 months,False,
USR1897,2024-03-09,Direct Traffic,Corporate Training,51-200,<100,Teacher/Professor,Academic Courses,"Integration Capabilities, Assessment Tools, Virtual Classroom, Mobile Learning",Custom Built Solution,Just exploring,False,
USR1898,2024-02-06,Referral,Corporate Training,1000+,<100,IT Administrator,Academic Courses,"Analytics & Reporting, Certification Management, Course Creation, Compliance Training",No LMS,3-6 months,False,
USR1899,2024-01-10,Product Review Site,Corporate Training,201-500,501-1000,Course Creator,Employee Training,"Content Library, Integration Capabilities, Mobile Learning",No LMS,3-6 months,False,
USR1900,2024-03-30,Social Media,Higher Education,1-50,5000+,Teacher/Professor,Academic Courses,"Compliance Training, Content Library, Mobile Learning",Basic Tools,Just exploring,False,
USR1901,2024-01-30,Referral,Corporate Training,201-500,100-500,IT Administrator,Skills Development,"Course Creation, Analytics & Reporting, Integration Capabilities, Mobile Learning, Virtual Classroom",Competitor Product,6+ months,False,
USR1902,2024-03-17,Google Search,Certification Body,501-1000,100-500,Independent Instructor,Professional Certification,"Certification Management, Analytics & Reporting, Compliance Training, Virtual Classroom, Mobile Learning",Custom Built Solution,Within 1 month,False,
USR1903,2024-02-28,Direct Traffic,Professional Training Provider,1-50,100-500,Teacher/Professor,Skills Development,"Content Library, Certification Management, Mobile Learning, Course Creation",Basic Tools,1-3 months,True,2024-03-20 07:25:20.800855
USR1904,2024-03-15,Product Review Site,Corporate Training,201-500,100-500,HR Manager,Customer Training,"Integration Capabilities, Assessment Tools, Content Library, Virtual Classroom, Analytics & Reporting",No LMS,Within 1 month,True,2024-04-03 10:20:46.610441
USR1905,2024-01-17,Social Media,Individual Course Creator,51-200,1000-5000,Department Head,Compliance Training,"Content Library, Integration Capabilities, Virtual Classroom, Mobile Learning",Basic Tools,6+ months,False,
USR1906,2024-02-17,Google Search,Higher Education,501-1000,501-1000,Department Head,Professional Certification,"Certification Management, Course Creation, Compliance Training, Mobile Learning, Virtual Classroom",Competitor Product,6+ months,False,
USR1907,2024-01-29,Social Media,Higher Education,501-1000,501-1000,Teacher/Professor,Academic Courses,"Course Creation, Virtual Classroom, Integration Capabilities, Content Library, Assessment Tools",Competitor Product,Just exploring,False,
USR1908,2024-02-10,Product Review Site,Higher Education,1000+,501-1000,Training Manager,Customer Training,"Virtual Classroom, Content Library, Certification Management, Analytics & Reporting, Course Creation",Custom Built Solution,1-3 months,False,
USR1909,2024-01-23,Referral,Professional Training Provider,501-1000,100-500,HR Manager,Professional Certification,"Assessment Tools, Virtual Classroom, Analytics & Reporting",Custom Built Solution,3-6 months,True,2024-02-20 02:50:02.421316
